Timestamp,Emisiones_CO2_ton,Fuente_Emision
2023-03-14 01:00:00,0.75,Procesos_Industriales
2023-08-12 02:00:00,0.78,Generacion_Electrica
2023-07-11 01:00:00,0.86,Generacion_Electrica
2023-04-24 10:00:00,1.22,Transporte
2023-07-14 20:00:00,1.34,Generacion_Electrica
2023-05-01 14:00:00,0.32,Generacion_Electrica
2023-11-15 16:00:00,1.1,Generacion_Electrica
2023-03-23 17:00:00,0.77,Transporte
2023-10-01 16:00:00,0.68,Transporte
2023-07-22 14:00:00,0.26,Transporte
2023-04-22 11:00:00,0.19,Transporte
2023-03-22 19:00:00,1.47,Transporte
2023-01-01 13:00:00,1.0,Transporte
2023-02-01 01:00:00,0.73,Transporte
2023-12-07 02:00:00,1.17,Transporte
2023-07-10 10:00:00,0.23,Transporte
2023-11-18 05:00:00,0.95,Procesos_Industriales
2023-05-03 18:00:00,1.02,Transporte
2023-05-13 14:00:00,0.73,Procesos_Industriales
2023-05-26 06:00:00,0.45,Transporte
2023-10-01 12:00:00,1.44,Transporte
2023-07-07 18:00:00,0.52,Transporte
2023-06-19 22:00:00,0.27,Procesos_Industriales
2023-03-21 11:00:00,0.98,Procesos_Industriales
2023-06-16 07:00:00,0.9,Transporte
2023-03-10 15:00:00,1.16,Transporte
2023-07-19 00:00:00,1.16,Procesos_Industriales
2023-04-21 23:00:00,0.97,Transporte
2023-12-05 15:00:00,0.39,Transporte
2023-03-20 10:00:00,1.34,Procesos_Industriales
2023-01-14 16:00:00,0.45,Procesos_Industriales
2023-07-01 23:00:00,0.23,Procesos_Industriales
2023-07-16 13:00:00,0.52,Transporte
2023-08-22 08:00:00,0.78,Procesos_Industriales
2023-04-01 06:00:00,0.39,Transporte
2023-01-16 21:00:00,0.57,Generacion_Electrica
2023-06-22 16:00:00,0.82,Generacion_Electrica
2023-06-11 17:00:00,0.55,Transporte
2023-12-04 20:00:00,0.23,Transporte
2023-10-09 03:00:00,0.38,Procesos_Industriales
2023-04-02 15:00:00,1.21,Transporte
2023-05-28 04:00:00,1.44,Transporte
2023-04-24 17:00:00,0.31,Procesos_Industriales
2023-12-01 22:00:00,1.05,Transporte
2023-06-12 22:00:00,1.37,Generacion_Electrica
2023-05-26 16:00:00,0.52,Transporte
2023-11-09 14:00:00,1.26,Procesos_Industriales
2023-06-08 08:00:00,1.37,Transporte
2023-12-07 02:00:00,0.52,Transporte
2023-04-20 20:00:00,0.18,Transporte
2023-04-28 15:00:00,1.38,Generacion_Electrica
2023-03-04 04:00:00,0.56,Procesos_Industriales
2023-05-19 04:00:00,0.12,Generacion_Electrica
2023-10-10 07:00:00,0.76,Generacion_Electrica
2023-06-12 14:00:00,0.26,Procesos_Industriales
2023-07-25 17:00:00,1.36,Procesos_Industriales
2023-11-06 01:00:00,0.32,Generacion_Electrica
2023-07-11 00:00:00,0.53,Generacion_Electrica
2023-09-24 10:00:00,1.21,Transporte
2023-12-07 12:00:00,1.23,Procesos_Industriales
2023-09-27 01:00:00,1.36,Generacion_Electrica
2023-05-18 08:00:00,0.8,Transporte
2023-08-30 00:00:00,1.48,Generacion_Electrica
2023-10-28 23:00:00,0.82,Generacion_Electrica
2023-12-07 04:00:00,1.21,Procesos_Industriales
2023-08-20 16:00:00,0.61,Generacion_Electrica
2023-02-10 14:00:00,1.42,Procesos_Industriales
2023-09-19 12:00:00,1.06,Generacion_Electrica
2023-09-17 08:00:00,0.21,Transporte
2023-09-28 13:00:00,0.25,Procesos_Industriales
2023-03-11 14:00:00,1.35,Procesos_Industriales
2023-10-24 14:00:00,1.23,Transporte
2023-12-08 00:00:00,0.56,Procesos_Industriales
2023-08-04 11:00:00,0.83,Transporte
2023-10-04 13:00:00,1.29,Procesos_Industriales
2023-07-20 05:00:00,0.24,Procesos_Industriales
2023-10-09 17:00:00,0.29,Procesos_Industriales
2023-04-27 19:00:00,1.1,Procesos_Industriales
2023-06-09 00:00:00,0.22,Generacion_Electrica
2023-08-02 21:00:00,0.59,Generacion_Electrica
2023-06-19 23:00:00,0.45,Generacion_Electrica
2023-12-03 11:00:00,1.16,Procesos_Industriales
2023-09-18 22:00:00,0.1,Generacion_Electrica
2023-11-22 18:00:00,0.26,Procesos_Industriales
2023-05-29 05:00:00,0.24,Procesos_Industriales
2023-11-03 06:00:00,0.55,Transporte
2023-04-10 06:00:00,0.43,Transporte
2023-08-25 17:00:00,0.42,Transporte
2023-01-10 14:00:00,0.62,Procesos_Industriales
2023-09-26 22:00:00,0.4,Transporte
2023-03-20 11:00:00,0.25,Transporte
2023-09-09 07:00:00,0.92,Procesos_Industriales
2023-06-24 00:00:00,1.43,Procesos_Industriales
2023-07-06 19:00:00,0.95,Generacion_Electrica
2023-07-25 02:00:00,1.16,Procesos_Industriales
2023-02-27 00:00:00,1.46,Generacion_Electrica
2023-04-05 10:00:00,0.31,Procesos_Industriales
2023-01-28 03:00:00,0.74,Transporte
2023-03-29 22:00:00,0.91,Procesos_Industriales
2023-05-10 02:00:00,0.55,Generacion_Electrica
2023-04-25 19:00:00,0.96,Procesos_Industriales
2023-11-11 12:00:00,0.97,Procesos_Industriales
2023-06-18 16:00:00,1.28,Transporte
2023-02-19 01:00:00,1.27,Procesos_Industriales
2023-11-19 21:00:00,0.3,Transporte
2023-04-17 12:00:00,0.34,Generacion_Electrica
2023-10-11 02:00:00,0.41,Procesos_Industriales
2023-11-13 12:00:00,0.47,Generacion_Electrica
2023-03-28 20:00:00,0.89,Procesos_Industriales
2023-04-13 23:00:00,0.56,Transporte
2023-07-19 02:00:00,1.43,Procesos_Industriales
2023-04-10 09:00:00,0.27,Transporte
2023-12-06 21:00:00,0.45,Generacion_Electrica
2023-02-08 06:00:00,1.32,Generacion_Electrica
2023-07-17 19:00:00,0.92,Transporte
2023-08-28 00:00:00,0.87,Procesos_Industriales
2023-08-21 13:00:00,0.93,Transporte
2023-02-15 01:00:00,0.45,Transporte
2023-12-23 23:00:00,1.17,Transporte
2023-11-24 18:00:00,0.8,Transporte
2023-11-14 15:00:00,0.16,Generacion_Electrica
2023-09-30 22:00:00,0.35,Transporte
2023-03-29 15:00:00,1.24,Transporte
2023-08-23 19:00:00,0.58,Generacion_Electrica
2023-09-04 12:00:00,1.18,Generacion_Electrica
2023-12-09 00:00:00,1.03,Generacion_Electrica
2023-01-19 00:00:00,0.52,Procesos_Industriales
2023-06-18 18:00:00,0.28,Procesos_Industriales
2023-01-10 20:00:00,1.23,Generacion_Electrica
2023-01-13 18:00:00,1.0,Transporte
2023-09-03 01:00:00,0.52,Transporte
2023-01-01 23:00:00,0.83,Generacion_Electrica
2023-08-14 19:00:00,0.96,Generacion_Electrica
2023-01-29 08:00:00,0.1,Procesos_Industriales
2023-03-05 03:00:00,1.04,Generacion_Electrica
2023-02-09 15:00:00,1.02,Procesos_Industriales
2023-08-14 07:00:00,0.22,Generacion_Electrica
2023-01-18 06:00:00,1.2,Transporte
2023-07-22 00:00:00,1.26,Generacion_Electrica
2023-07-07 23:00:00,0.51,Transporte
2023-07-27 03:00:00,0.33,Generacion_Electrica
2023-07-27 17:00:00,1.06,Procesos_Industriales
2023-11-29 01:00:00,0.27,Generacion_Electrica
2023-11-15 18:00:00,1.3,Transporte
2023-08-12 18:00:00,0.77,Transporte
2023-09-29 17:00:00,1.37,Transporte
2023-08-16 09:00:00,1.0,Generacion_Electrica
2023-01-19 17:00:00,0.5,Procesos_Industriales
2023-11-02 08:00:00,0.76,Procesos_Industriales
2023-12-12 03:00:00,0.84,Procesos_Industriales
2023-10-04 04:00:00,1.24,Transporte
2023-11-13 02:00:00,1.31,Transporte
2023-05-03 23:00:00,1.06,Procesos_Industriales
2023-05-11 05:00:00,0.51,Procesos_Industriales
2023-10-09 00:00:00,0.84,Generacion_Electrica
2023-03-06 01:00:00,0.28,Generacion_Electrica
2023-05-13 00:00:00,0.42,Generacion_Electrica
2023-08-25 23:00:00,0.52,Procesos_Industriales
2023-03-20 23:00:00,0.2,Procesos_Industriales
2023-11-22 03:00:00,1.34,Procesos_Industriales
2023-12-16 00:00:00,0.27,Transporte
2023-03-02 16:00:00,1.08,Procesos_Industriales
2023-03-04 06:00:00,0.81,Generacion_Electrica
2023-07-30 20:00:00,1.26,Generacion_Electrica
2023-03-14 22:00:00,1.14,Transporte
2023-09-28 07:00:00,1.16,Generacion_Electrica
2023-01-08 05:00:00,0.69,Generacion_Electrica
2023-06-29 16:00:00,1.27,Transporte
2023-05-17 13:00:00,0.23,Generacion_Electrica
2023-03-26 05:00:00,0.72,Transporte
2023-08-26 10:00:00,1.49,Generacion_Electrica
2023-02-28 04:00:00,1.43,Transporte
2023-01-08 05:00:00,0.22,Transporte
2023-09-17 05:00:00,0.9,Procesos_Industriales
2023-11-11 15:00:00,0.54,Transporte
2023-04-04 14:00:00,1.12,Generacion_Electrica
2023-10-09 01:00:00,1.13,Procesos_Industriales
2023-05-09 06:00:00,0.1,Procesos_Industriales
2023-05-08 03:00:00,1.28,Procesos_Industriales
2023-07-17 01:00:00,0.41,Transporte
2023-03-12 19:00:00,1.45,Transporte
2023-10-05 20:00:00,1.37,Procesos_Industriales
2023-05-09 19:00:00,0.37,Transporte
2023-06-07 16:00:00,0.99,Generacion_Electrica
2023-03-18 20:00:00,0.51,Generacion_Electrica
2023-09-24 13:00:00,0.24,Generacion_Electrica
2023-05-16 11:00:00,1.32,Transporte
2023-11-10 08:00:00,0.35,Generacion_Electrica
2023-02-07 04:00:00,0.69,Generacion_Electrica
2023-12-17 06:00:00,1.39,Transporte
2023-05-23 21:00:00,0.21,Transporte
2023-10-09 01:00:00,0.87,Generacion_Electrica
2023-06-01 20:00:00,0.9,Procesos_Industriales
2023-08-11 11:00:00,1.17,Procesos_Industriales
2023-01-26 05:00:00,1.26,Transporte
2023-07-03 22:00:00,0.69,Transporte
2023-04-15 17:00:00,1.14,Transporte
2023-10-21 11:00:00,1.37,Procesos_Industriales
2023-02-19 01:00:00,1.34,Generacion_Electrica
2023-08-04 21:00:00,0.8,Procesos_Industriales
2023-03-03 19:00:00,0.95,Transporte
2023-05-18 23:00:00,1.04,Procesos_Industriales
2023-06-28 13:00:00,1.25,Transporte
2023-11-01 17:00:00,0.81,Generacion_Electrica
2023-12-11 08:00:00,0.26,Transporte
2023-08-12 06:00:00,0.64,Generacion_Electrica
2023-10-01 07:00:00,1.11,Generacion_Electrica
2023-02-15 10:00:00,0.97,Procesos_Industriales
2023-07-20 02:00:00,1.15,Transporte
2023-03-08 07:00:00,0.8,Procesos_Industriales
2023-09-03 21:00:00,0.34,Transporte
2023-12-03 15:00:00,0.26,Transporte
2023-06-02 01:00:00,0.77,Transporte
2023-03-07 05:00:00,0.39,Procesos_Industriales
2023-05-31 09:00:00,1.48,Procesos_Industriales
2023-05-03 01:00:00,0.38,Transporte
2023-01-31 01:00:00,0.89,Procesos_Industriales
2023-03-17 04:00:00,0.1,Transporte
2023-01-28 06:00:00,0.46,Procesos_Industriales
2023-12-14 08:00:00,0.46,Procesos_Industriales
2023-11-17 04:00:00,1.13,Generacion_Electrica
2023-09-26 21:00:00,0.79,Procesos_Industriales
2023-06-26 15:00:00,0.12,Transporte
2023-02-07 04:00:00,0.63,Procesos_Industriales
2023-06-28 18:00:00,1.0,Procesos_Industriales
2023-03-11 04:00:00,0.99,Transporte
2023-07-24 17:00:00,0.18,Procesos_Industriales
2023-11-02 16:00:00,1.4,Generacion_Electrica
2023-11-03 06:00:00,0.45,Generacion_Electrica
2023-06-13 08:00:00,1.35,Generacion_Electrica
2023-02-24 03:00:00,0.4,Generacion_Electrica
2023-04-16 03:00:00,0.89,Transporte
2023-03-11 04:00:00,0.67,Transporte
2023-12-26 09:00:00,0.91,Generacion_Electrica
2023-11-14 22:00:00,0.8,Transporte
2023-07-08 00:00:00,0.1,Procesos_Industriales
2023-03-19 10:00:00,0.59,Procesos_Industriales
2023-12-14 01:00:00,0.12,Procesos_Industriales
2023-03-15 01:00:00,1.06,Generacion_Electrica
2023-11-02 15:00:00,1.29,Generacion_Electrica
2023-09-19 13:00:00,0.64,Transporte
2023-02-19 08:00:00,0.83,Transporte
2023-10-16 15:00:00,0.19,Transporte
2023-01-31 13:00:00,0.64,Generacion_Electrica
2023-03-19 03:00:00,0.29,Transporte
2023-09-29 16:00:00,0.19,Procesos_Industriales
2023-12-24 18:00:00,0.34,Procesos_Industriales
2023-08-09 11:00:00,1.32,Procesos_Industriales
2023-04-15 21:00:00,1.48,Generacion_Electrica
2023-11-13 05:00:00,1.33,Transporte
2023-05-19 15:00:00,1.46,Transporte
2023-09-13 04:00:00,1.12,Generacion_Electrica
2023-03-28 02:00:00,0.32,Generacion_Electrica
2023-01-11 06:00:00,0.89,Procesos_Industriales
2023-08-10 20:00:00,1.12,Generacion_Electrica
2023-11-13 03:00:00,0.82,Procesos_Industriales
2023-05-11 18:00:00,0.88,Procesos_Industriales
2023-01-15 05:00:00,0.92,Transporte
2023-04-12 10:00:00,0.75,Procesos_Industriales
2023-01-15 05:00:00,0.51,Transporte
2023-01-05 11:00:00,0.99,Procesos_Industriales
2023-10-12 04:00:00,0.17,Transporte
2023-07-17 00:00:00,0.34,Generacion_Electrica
2023-08-01 05:00:00,1.4,Transporte
2023-08-19 01:00:00,0.78,Generacion_Electrica
2023-08-06 18:00:00,1.25,Transporte
2023-11-22 02:00:00,1.12,Generacion_Electrica
2023-04-10 08:00:00,0.55,Generacion_Electrica
2023-09-04 16:00:00,1.23,Generacion_Electrica
2023-09-04 19:00:00,0.23,Procesos_Industriales
2023-08-16 20:00:00,1.32,Generacion_Electrica
2023-11-17 16:00:00,1.05,Transporte
2023-04-25 03:00:00,1.4,Generacion_Electrica
2023-07-20 23:00:00,1.35,Generacion_Electrica
2023-07-30 20:00:00,0.63,Transporte
2023-10-21 08:00:00,1.3,Generacion_Electrica
2023-12-17 02:00:00,0.89,Transporte
2023-12-20 05:00:00,0.32,Generacion_Electrica
2023-09-01 06:00:00,1.26,Transporte
2023-12-28 21:00:00,1.37,Transporte
2023-02-12 09:00:00,0.22,Generacion_Electrica
2023-05-26 10:00:00,1.4,Generacion_Electrica
2023-05-01 04:00:00,0.94,Generacion_Electrica
2023-04-28 06:00:00,0.14,Generacion_Electrica
2023-12-30 02:00:00,0.86,Generacion_Electrica
2023-07-24 18:00:00,1.22,Generacion_Electrica
2023-11-26 19:00:00,0.85,Procesos_Industriales
2023-05-08 16:00:00,1.09,Generacion_Electrica
2023-01-25 13:00:00,1.33,Procesos_Industriales
2023-12-16 23:00:00,1.32,Procesos_Industriales
2023-04-04 01:00:00,0.35,Procesos_Industriales
2023-02-24 17:00:00,0.7,Generacion_Electrica
2023-12-07 09:00:00,0.26,Transporte
2023-02-10 10:00:00,0.93,Transporte
2023-07-16 02:00:00,1.44,Transporte
2023-10-02 13:00:00,0.35,Generacion_Electrica
2023-05-13 17:00:00,0.67,Transporte
2023-10-30 16:00:00,1.44,Transporte
2023-10-24 22:00:00,1.15,Generacion_Electrica
2023-04-09 23:00:00,0.2,Generacion_Electrica
2023-07-05 04:00:00,0.7,Procesos_Industriales
2023-09-26 18:00:00,1.48,Generacion_Electrica
2023-01-09 06:00:00,0.73,Transporte
2023-05-16 08:00:00,0.98,Generacion_Electrica
2023-02-17 19:00:00,1.08,Generacion_Electrica
2023-08-08 20:00:00,1.03,Transporte
2023-10-09 06:00:00,0.83,Transporte
2023-07-16 02:00:00,0.29,Generacion_Electrica
2023-06-18 03:00:00,1.09,Generacion_Electrica
2023-06-15 08:00:00,1.41,Generacion_Electrica
2023-07-30 14:00:00,1.42,Transporte
2023-03-01 10:00:00,0.93,Procesos_Industriales
2023-03-18 17:00:00,0.79,Generacion_Electrica
2023-10-31 15:00:00,0.57,Generacion_Electrica
2023-07-22 15:00:00,0.24,Generacion_Electrica
2023-09-15 06:00:00,1.34,Procesos_Industriales
2023-03-31 08:00:00,0.29,Generacion_Electrica
2023-01-30 08:00:00,0.5,Procesos_Industriales
2023-02-14 13:00:00,1.14,Generacion_Electrica
2023-11-19 00:00:00,1.09,Transporte
2023-09-28 00:00:00,1.05,Procesos_Industriales
2023-10-12 01:00:00,1.14,Transporte
2023-09-25 20:00:00,0.86,Generacion_Electrica
2023-09-19 13:00:00,0.32,Transporte
2023-12-19 03:00:00,1.5,Procesos_Industriales
2023-10-04 22:00:00,1.35,Generacion_Electrica
2023-10-08 15:00:00,0.7,Transporte
2023-05-03 15:00:00,0.84,Procesos_Industriales
2023-12-11 19:00:00,0.65,Procesos_Industriales
2023-07-07 17:00:00,0.99,Procesos_Industriales
2023-08-08 19:00:00,1.12,Transporte
2023-05-29 09:00:00,0.42,Procesos_Industriales
2023-09-27 15:00:00,0.71,Generacion_Electrica
2023-04-10 17:00:00,1.0,Generacion_Electrica
2023-09-18 00:00:00,1.48,Procesos_Industriales
2023-04-22 20:00:00,0.55,Procesos_Industriales
2023-04-03 22:00:00,1.14,Generacion_Electrica
2023-06-06 03:00:00,0.59,Generacion_Electrica
2023-02-07 07:00:00,0.23,Procesos_Industriales
2023-07-30 00:00:00,1.18,Generacion_Electrica
2023-02-16 06:00:00,1.01,Procesos_Industriales
2023-06-06 01:00:00,0.82,Transporte
2023-10-12 07:00:00,1.05,Procesos_Industriales
2023-03-31 01:00:00,1.33,Procesos_Industriales
2023-03-18 16:00:00,1.16,Transporte
2023-03-21 14:00:00,1.3,Procesos_Industriales
2023-01-31 22:00:00,0.51,Procesos_Industriales
2023-05-12 16:00:00,1.22,Transporte
2023-02-24 20:00:00,0.6,Generacion_Electrica
2023-07-09 05:00:00,0.13,Generacion_Electrica
2023-11-12 06:00:00,0.16,Generacion_Electrica
2023-11-17 01:00:00,1.12,Generacion_Electrica
2023-10-19 23:00:00,0.48,Generacion_Electrica
2023-06-08 13:00:00,0.53,Transporte
2023-12-04 20:00:00,0.97,Transporte
2023-03-14 03:00:00,1.14,Procesos_Industriales
2023-11-05 17:00:00,0.88,Generacion_Electrica
2023-03-07 07:00:00,1.09,Transporte
2023-03-17 10:00:00,1.42,Transporte
2023-11-25 02:00:00,1.3,Generacion_Electrica
2023-08-02 11:00:00,0.44,Transporte
2023-12-28 05:00:00,1.37,Procesos_Industriales
2023-10-31 08:00:00,0.52,Procesos_Industriales
2023-09-01 20:00:00,1.02,Generacion_Electrica
2023-07-16 01:00:00,1.32,Generacion_Electrica
2023-01-06 21:00:00,0.97,Generacion_Electrica
2023-07-13 23:00:00,1.23,Procesos_Industriales
2023-03-29 10:00:00,1.4,Transporte
2023-08-13 13:00:00,1.45,Procesos_Industriales
2023-02-23 14:00:00,0.67,Generacion_Electrica
2023-02-03 15:00:00,1.49,Transporte
2023-11-04 20:00:00,0.48,Procesos_Industriales
2023-06-08 13:00:00,0.75,Generacion_Electrica
2023-07-07 16:00:00,1.16,Generacion_Electrica
2023-02-10 13:00:00,1.46,Transporte
2023-05-03 10:00:00,0.17,Procesos_Industriales
2023-01-04 13:00:00,1.42,Transporte
2023-11-18 19:00:00,1.5,Transporte
2023-12-27 11:00:00,1.37,Procesos_Industriales
2023-04-15 12:00:00,0.25,Procesos_Industriales
2023-02-17 16:00:00,1.28,Procesos_Industriales
2023-11-23 04:00:00,1.0,Transporte
2023-07-14 08:00:00,0.11,Transporte
2023-07-13 13:00:00,1.48,Procesos_Industriales
2023-09-01 00:00:00,0.31,Procesos_Industriales
2023-06-27 18:00:00,0.66,Transporte
2023-06-22 02:00:00,0.14,Procesos_Industriales
2023-02-19 15:00:00,0.53,Generacion_Electrica
2023-09-04 17:00:00,0.9,Procesos_Industriales
2023-03-26 09:00:00,1.4,Generacion_Electrica
2023-05-27 07:00:00,1.49,Generacion_Electrica
2023-08-28 05:00:00,0.69,Transporte
2023-12-01 08:00:00,0.7,Transporte
2023-11-25 00:00:00,0.32,Transporte
2023-06-03 20:00:00,0.8,Procesos_Industriales
2023-09-28 19:00:00,1.42,Transporte
2023-12-06 23:00:00,0.33,Procesos_Industriales
2023-07-12 20:00:00,0.47,Transporte
2023-09-29 12:00:00,1.35,Generacion_Electrica
2023-05-26 03:00:00,0.98,Transporte
2023-02-12 07:00:00,0.56,Generacion_Electrica
2023-09-14 13:00:00,1.24,Procesos_Industriales
2023-09-22 22:00:00,0.25,Transporte
2023-04-18 15:00:00,1.3,Transporte
2023-08-03 03:00:00,0.83,Generacion_Electrica
2023-02-08 15:00:00,1.16,Transporte
2023-03-14 09:00:00,0.83,Procesos_Industriales
2023-10-02 03:00:00,0.44,Generacion_Electrica
2023-05-07 14:00:00,1.0,Procesos_Industriales
2023-10-28 19:00:00,0.32,Procesos_Industriales
2023-09-28 20:00:00,0.42,Generacion_Electrica
2023-03-13 17:00:00,0.87,Procesos_Industriales
2023-04-26 06:00:00,0.65,Transporte
2023-04-28 17:00:00,1.14,Procesos_Industriales
2023-10-05 22:00:00,0.92,Transporte
2023-12-17 10:00:00,0.63,Generacion_Electrica
2023-12-30 01:00:00,0.56,Transporte
2023-01-17 20:00:00,1.38,Procesos_Industriales
2023-08-03 02:00:00,0.16,Transporte
2023-09-14 14:00:00,1.07,Procesos_Industriales
2023-07-04 05:00:00,0.65,Transporte
2023-06-04 01:00:00,0.63,Generacion_Electrica
2023-07-31 02:00:00,1.01,Generacion_Electrica
2023-01-07 13:00:00,1.29,Transporte
2023-05-13 07:00:00,1.11,Generacion_Electrica
2023-09-04 07:00:00,1.04,Transporte
2023-10-21 11:00:00,0.79,Procesos_Industriales
2023-11-27 01:00:00,0.76,Transporte
2023-02-03 13:00:00,0.75,Procesos_Industriales
2023-12-29 17:00:00,0.3,Transporte
2023-10-29 11:00:00,0.88,Procesos_Industriales
2023-01-21 23:00:00,0.54,Generacion_Electrica
2023-10-29 12:00:00,0.97,Transporte
2023-11-18 22:00:00,0.85,Generacion_Electrica
2023-09-07 10:00:00,1.42,Generacion_Electrica
2023-08-04 23:00:00,0.71,Procesos_Industriales
2023-04-20 23:00:00,1.03,Generacion_Electrica
2023-01-10 20:00:00,0.93,Procesos_Industriales
2023-07-07 03:00:00,1.06,Generacion_Electrica
2023-09-06 08:00:00,0.47,Generacion_Electrica
2023-03-16 23:00:00,0.46,Transporte
2023-05-22 03:00:00,0.88,Transporte
2023-06-16 15:00:00,1.29,Procesos_Industriales
2023-03-02 06:00:00,1.11,Generacion_Electrica
2023-01-06 11:00:00,0.78,Generacion_Electrica
2023-09-23 09:00:00,0.46,Transporte
2023-08-22 00:00:00,1.16,Procesos_Industriales
2023-06-25 13:00:00,1.4,Transporte
2023-09-10 11:00:00,0.4,Generacion_Electrica
2023-03-02 18:00:00,1.22,Procesos_Industriales
2023-08-09 18:00:00,0.34,Generacion_Electrica
2023-03-26 06:00:00,1.36,Transporte
2023-03-23 04:00:00,1.0,Procesos_Industriales
2023-10-03 05:00:00,0.35,Transporte
2023-10-13 21:00:00,0.15,Generacion_Electrica
2023-10-30 23:00:00,1.07,Generacion_Electrica
2023-11-24 19:00:00,0.95,Transporte
2023-07-16 14:00:00,0.96,Generacion_Electrica
2023-06-22 22:00:00,0.78,Transporte
2023-01-22 19:00:00,0.96,Transporte
2023-04-14 09:00:00,1.32,Procesos_Industriales
2023-07-06 20:00:00,1.43,Generacion_Electrica
2023-10-11 18:00:00,0.58,Generacion_Electrica
2023-11-09 14:00:00,0.78,Transporte
2023-12-22 17:00:00,0.48,Procesos_Industriales
2023-04-07 08:00:00,0.68,Transporte
2023-10-20 07:00:00,1.21,Generacion_Electrica
2023-10-30 23:00:00,0.69,Procesos_Industriales
2023-01-06 20:00:00,0.65,Procesos_Industriales
2023-10-15 04:00:00,1.29,Transporte
2023-11-21 00:00:00,0.1,Transporte
2023-05-01 03:00:00,1.29,Procesos_Industriales
2023-11-14 20:00:00,0.35,Generacion_Electrica
2023-11-07 21:00:00,0.48,Generacion_Electrica
2023-05-25 04:00:00,0.61,Procesos_Industriales
2023-04-18 16:00:00,1.33,Transporte
2023-07-17 05:00:00,1.37,Transporte
2023-09-30 19:00:00,1.03,Generacion_Electrica
2023-02-24 11:00:00,0.72,Generacion_Electrica
2023-04-29 20:00:00,0.82,Procesos_Industriales
2023-04-03 16:00:00,0.91,Generacion_Electrica
2023-05-24 12:00:00,1.44,Generacion_Electrica
2023-02-22 03:00:00,1.46,Transporte
2023-02-28 03:00:00,1.29,Transporte
2023-07-17 13:00:00,0.92,Generacion_Electrica
2023-02-01 12:00:00,0.65,Transporte
2023-11-01 08:00:00,0.42,Transporte
2023-04-20 04:00:00,0.85,Transporte
2023-04-12 05:00:00,0.58,Generacion_Electrica
2023-11-22 05:00:00,0.2,Transporte
2023-06-17 16:00:00,0.77,Generacion_Electrica
2023-01-02 10:00:00,0.9,Generacion_Electrica
2023-11-06 17:00:00,0.96,Procesos_Industriales
2023-01-01 20:00:00,0.2,Procesos_Industriales
2023-04-07 08:00:00,0.78,Procesos_Industriales
2023-01-20 00:00:00,1.02,Generacion_Electrica
2023-10-31 15:00:00,1.45,Procesos_Industriales
2023-11-26 04:00:00,0.14,Transporte
2023-07-06 14:00:00,1.05,Procesos_Industriales
2023-02-14 06:00:00,0.19,Generacion_Electrica
2023-11-27 00:00:00,0.32,Transporte
2023-10-24 23:00:00,0.34,Transporte
2023-10-27 13:00:00,0.56,Transporte
2023-12-04 06:00:00,1.26,Procesos_Industriales
2023-12-10 06:00:00,1.3,Procesos_Industriales
2023-07-21 17:00:00,0.62,Procesos_Industriales
2023-07-13 02:00:00,0.7,Procesos_Industriales
2023-11-15 17:00:00,0.4,Transporte
2023-08-04 07:00:00,0.71,Generacion_Electrica
2023-07-18 22:00:00,0.48,Procesos_Industriales
2023-07-31 15:00:00,0.34,Generacion_Electrica
2023-10-30 00:00:00,0.32,Transporte
2023-03-10 21:00:00,1.19,Generacion_Electrica
2023-01-02 20:00:00,0.26,Generacion_Electrica
2023-07-02 02:00:00,0.96,Procesos_Industriales
2023-06-06 20:00:00,0.33,Procesos_Industriales
2023-05-07 08:00:00,1.27,Transporte
2023-06-30 07:00:00,0.48,Procesos_Industriales
2023-01-04 13:00:00,0.16,Generacion_Electrica
2023-03-09 05:00:00,0.73,Generacion_Electrica
2023-10-10 13:00:00,1.5,Generacion_Electrica
2023-10-29 03:00:00,1.24,Generacion_Electrica
2023-05-18 03:00:00,0.9,Procesos_Industriales
2023-10-10 13:00:00,0.37,Transporte
2023-05-27 12:00:00,0.26,Procesos_Industriales
2023-02-22 08:00:00,1.27,Generacion_Electrica
2023-05-07 11:00:00,1.2,Transporte
2023-11-10 04:00:00,0.75,Transporte
2023-08-09 06:00:00,0.69,Generacion_Electrica
2023-07-26 11:00:00,1.15,Generacion_Electrica
2023-01-27 13:00:00,0.85,Procesos_Industriales
2023-01-07 08:00:00,0.67,Transporte
2023-09-04 05:00:00,0.45,Transporte
2023-04-25 02:00:00,0.27,Procesos_Industriales
2023-01-06 18:00:00,0.93,Generacion_Electrica
2023-09-17 23:00:00,1.26,Transporte
2023-01-31 05:00:00,1.14,Procesos_Industriales
2023-08-26 12:00:00,1.07,Transporte
2023-04-09 13:00:00,1.4,Procesos_Industriales
2023-01-01 18:00:00,0.65,Transporte
2023-03-23 17:00:00,0.29,Generacion_Electrica
2023-03-19 03:00:00,0.24,Generacion_Electrica
2023-10-24 08:00:00,1.44,Transporte
2023-08-19 01:00:00,0.92,Transporte
2023-01-05 04:00:00,1.24,Transporte
2023-10-12 22:00:00,0.85,Procesos_Industriales
2023-10-25 07:00:00,0.66,Generacion_Electrica
2023-09-09 05:00:00,0.38,Procesos_Industriales
2023-04-15 13:00:00,1.3,Generacion_Electrica
2023-03-23 11:00:00,0.19,Generacion_Electrica
2023-10-22 22:00:00,1.36,Procesos_Industriales
2023-11-11 07:00:00,0.39,Generacion_Electrica
2023-07-19 04:00:00,0.11,Generacion_Electrica
