Timestamp,Consumo_kWh,Temperatura_C,Humedad_Porcentaje,Produccion_MWh
2023-09-16 05:00:00,176.33,16.43,71.28,32.45
2023-09-16 06:00:00,81.4,33.87,67.79,41.29
2023-09-16 07:00:00,60.88,30.47,79.52,49.03
2023-09-16 08:00:00,155.49,31.78,60.41,31.77
2023-09-16 09:00:00,110.38,22.34,57.09,26.67
2023-09-16 10:00:00,188.01,30.22,51.47,44.41
2023-09-16 11:00:00,147.54,24.71,59.07,48.79
2023-09-16 12:00:00,63.56,19.02,74.91,15.17
2023-09-16 13:00:00,192.18,17.49,41.7,33.13
2023-09-16 14:00:00,88.78,21.9,79.12,41.7
2023-09-16 15:00:00,100.58,17.75,79.73,31.33
2023-09-16 16:00:00,110.34,34.97,63.91,26.37
2023-09-16 17:00:00,57.68,15.98,53.26,36.21
2023-09-16 18:00:00,124.48,23.82,48.92,20.81
2023-09-16 19:00:00,68.5,24.04,51.06,23.97
2023-09-16 20:00:00,110.15,21.01,42.0,49.69
2023-09-16 21:00:00,102.61,26.43,59.0,35.46
2023-09-16 22:00:00,165.93,18.0,42.29,44.92
2023-09-16 23:00:00,170.48,30.68,68.74,42.31
2023-09-17 00:00:00,73.01,21.65,54.88,36.09
2023-09-17 01:00:00,104.98,26.83,47.97,43.63
2023-09-17 02:00:00,106.0,29.31,61.79,21.49
2023-09-17 03:00:00,72.71,32.78,78.95,35.48
2023-09-17 04:00:00,169.77,31.72,67.81,33.62
2023-09-17 05:00:00,156.08,27.17,59.67,34.9
2023-09-17 06:00:00,78.56,22.77,71.08,16.75
2023-09-17 07:00:00,105.01,25.06,69.5,21.09
2023-09-17 08:00:00,65.87,30.37,75.67,21.47
2023-09-17 09:00:00,144.23,32.55,48.19,34.08
2023-09-17 10:00:00,68.21,17.08,74.36,48.9
2023-09-17 11:00:00,197.89,22.7,52.04,48.16
2023-09-17 12:00:00,167.1,30.52,77.64,19.09
2023-09-17 13:00:00,108.54,23.63,51.24,22.19
2023-09-17 14:00:00,136.78,21.64,77.07,11.44
2023-09-17 15:00:00,186.7,23.23,78.55,25.95
2023-09-17 16:00:00,133.11,27.06,45.82,43.39
2023-09-17 17:00:00,76.17,35.0,78.98,46.63
2023-09-17 18:00:00,106.81,24.86,43.43,19.46
2023-09-17 19:00:00,176.47,19.17,48.74,20.63
2023-09-17 20:00:00,146.63,18.26,57.77,18.83
2023-09-17 21:00:00,147.61,15.85,79.74,24.0
2023-09-17 22:00:00,180.02,26.18,59.54,42.19
2023-09-17 23:00:00,184.1,25.89,62.02,35.87
2023-09-18 00:00:00,187.97,19.1,67.78,41.44
2023-09-18 01:00:00,64.23,28.91,78.73,33.32
2023-09-18 02:00:00,131.62,29.82,71.33,20.31
2023-09-18 03:00:00,161.08,20.18,48.97,19.12
2023-09-18 04:00:00,163.54,21.88,52.12,10.36
2023-09-18 05:00:00,141.01,34.81,43.91,41.24
2023-09-18 06:00:00,75.02,22.49,65.78,43.88
2023-09-18 07:00:00,169.61,30.22,47.23,40.73
2023-09-18 08:00:00,158.02,24.05,50.3,12.98
2023-09-18 09:00:00,62.92,30.87,75.52,40.49
2023-09-18 10:00:00,119.57,30.38,53.07,11.83
2023-09-18 11:00:00,76.1,28.36,62.67,14.22
2023-09-18 12:00:00,100.62,32.1,55.9,27.62
2023-09-18 13:00:00,52.71,33.78,42.96,29.05
2023-09-18 14:00:00,110.05,26.6,54.51,42.64
2023-09-18 15:00:00,132.48,19.75,56.32,37.18
2023-09-18 16:00:00,142.94,22.97,75.83,16.13
2023-09-18 17:00:00,149.52,30.17,52.98,19.05
2023-09-18 18:00:00,175.44,28.02,55.17,21.43
2023-09-18 19:00:00,82.32,18.56,71.32,14.95
2023-09-18 20:00:00,68.07,16.02,70.36,21.51
2023-09-18 21:00:00,177.73,28.66,71.93,39.14
2023-09-18 22:00:00,73.49,20.02,78.15,19.66
2023-09-18 23:00:00,196.21,24.99,71.82,43.41
2023-09-19 00:00:00,176.38,29.93,56.3,28.78
2023-09-19 01:00:00,125.13,26.25,72.86,22.92
2023-09-19 02:00:00,197.21,16.67,60.35,26.5
2023-09-19 03:00:00,64.61,18.71,51.11,38.38
2023-09-19 04:00:00,95.46,19.39,52.12,30.67
2023-09-19 05:00:00,145.73,20.16,48.95,10.29
2023-09-19 06:00:00,102.5,26.31,45.8,46.89
2023-09-19 07:00:00,189.26,25.08,47.38,12.64
2023-09-19 08:00:00,59.84,19.06,42.53,47.54
2023-09-19 09:00:00,132.41,16.35,75.54,11.13
2023-09-19 10:00:00,138.63,18.43,77.24,40.84
2023-09-19 11:00:00,147.91,34.69,63.47,31.39
2023-09-19 12:00:00,88.35,24.37,73.62,30.23
2023-09-19 13:00:00,104.68,32.35,47.34,12.91
2023-09-19 14:00:00,176.55,31.98,76.07,19.55
2023-09-19 15:00:00,79.24,25.23,60.25,41.1
2023-09-19 16:00:00,174.03,29.13,42.69,45.65
2023-09-19 17:00:00,134.4,18.86,45.65,31.16
2023-09-19 18:00:00,164.33,28.77,52.36,24.13
2023-09-19 19:00:00,157.04,20.45,41.74,12.4
2023-09-19 20:00:00,81.13,31.64,52.37,37.29
2023-09-19 21:00:00,135.32,16.67,42.4,21.14
2023-09-19 22:00:00,180.16,30.46,49.44,12.2
2023-09-19 23:00:00,114.82,17.0,50.63,36.63
2023-09-20 00:00:00,194.99,32.62,79.77,29.43
2023-09-20 01:00:00,117.83,21.08,49.42,10.48
2023-09-20 02:00:00,71.42,28.09,49.57,14.44
2023-09-20 03:00:00,108.42,24.75,67.47,37.97
2023-09-20 04:00:00,192.76,22.33,74.37,12.55
2023-09-20 05:00:00,97.96,27.91,55.48,44.64
2023-09-20 06:00:00,180.21,33.95,75.02,22.45
2023-09-20 07:00:00,182.19,15.83,53.61,13.55
2023-09-20 08:00:00,102.53,33.38,47.88,40.39
2023-09-20 09:00:00,62.49,27.18,53.19,30.98
2023-09-20 10:00:00,158.68,31.15,64.37,22.27
2023-09-20 11:00:00,96.73,22.68,54.69,26.24
2023-09-20 12:00:00,167.44,24.44,66.92,10.86
2023-09-20 13:00:00,116.4,32.38,49.48,36.51
2023-09-20 14:00:00,122.79,23.3,68.04,24.63
2023-09-20 15:00:00,166.69,25.69,53.9,38.56
2023-09-20 16:00:00,107.35,15.4,58.23,35.13
2023-09-20 17:00:00,116.47,18.17,62.31,36.05
2023-09-20 18:00:00,106.43,27.83,67.45,41.72
2023-09-20 19:00:00,105.1,29.34,49.55,35.25
2023-09-20 20:00:00,128.89,26.65,73.44,26.75
2023-09-20 21:00:00,171.32,17.87,68.87,25.6
2023-09-20 22:00:00,104.27,23.91,49.36,14.78
2023-09-20 23:00:00,128.64,22.1,79.0,41.18
2023-09-21 00:00:00,150.61,24.91,66.59,40.44
2023-09-21 01:00:00,90.42,32.41,58.1,19.85
2023-09-21 02:00:00,91.63,30.52,46.3,44.51
2023-09-21 03:00:00,190.01,16.68,61.33,33.56
2023-09-21 04:00:00,158.53,32.81,46.59,29.15
2023-09-21 05:00:00,136.58,24.44,57.18,10.7
2023-09-21 06:00:00,147.16,29.88,56.35,25.31
2023-09-21 07:00:00,54.39,17.8,68.8,35.63
2023-09-21 08:00:00,142.72,28.41,47.7,13.59
2023-09-21 09:00:00,126.43,19.73,72.87,28.38
2023-09-21 10:00:00,131.86,23.77,53.05,49.74
2023-09-21 11:00:00,103.91,15.34,57.76,38.66
2023-09-21 12:00:00,62.22,18.03,70.89,31.87
2023-09-21 13:00:00,79.0,16.84,65.02,31.32
2023-09-21 14:00:00,192.61,19.79,52.32,11.75
2023-09-21 15:00:00,111.3,17.0,55.45,48.29
2023-09-21 16:00:00,120.0,28.84,52.23,47.13
2023-09-21 17:00:00,57.91,15.58,63.79,37.3
2023-09-21 18:00:00,55.63,27.35,53.3,13.96
2023-09-21 19:00:00,157.58,17.81,69.03,18.31
2023-09-21 20:00:00,130.71,33.9,63.19,17.36
2023-09-21 21:00:00,126.31,33.66,45.83,30.78
2023-09-21 22:00:00,86.47,19.51,52.41,18.31
2023-09-21 23:00:00,161.71,27.29,48.86,37.83
2023-09-22 00:00:00,75.24,15.56,55.61,31.81
2023-09-22 01:00:00,78.49,33.64,60.64,10.71
2023-09-22 02:00:00,119.11,25.46,60.27,39.76
2023-09-22 03:00:00,92.94,15.86,70.18,17.55
2023-09-22 04:00:00,87.12,21.85,47.57,43.0
2023-09-22 05:00:00,146.79,16.54,77.86,24.2
2023-09-22 06:00:00,147.65,22.86,53.71,23.54
2023-09-22 07:00:00,173.68,28.4,52.01,10.47
2023-09-22 08:00:00,112.66,24.4,67.41,49.51
2023-09-22 09:00:00,60.96,22.67,72.22,34.48
2023-09-22 10:00:00,91.05,17.38,55.14,26.91
2023-09-22 11:00:00,197.0,19.9,69.87,13.86
2023-09-22 12:00:00,139.44,17.0,75.35,37.97
2023-09-22 13:00:00,156.46,31.15,70.67,21.31
2023-09-22 14:00:00,51.1,17.7,41.37,49.53
2023-09-22 15:00:00,127.73,26.91,73.09,48.02
2023-09-22 16:00:00,55.63,21.85,70.98,39.41
2023-09-22 17:00:00,135.38,19.52,66.77,48.84
2023-09-22 18:00:00,188.12,27.79,70.4,14.23
2023-09-22 19:00:00,195.26,24.14,79.18,21.2
2023-09-22 20:00:00,131.08,23.0,57.24,20.13
2023-09-22 21:00:00,118.73,26.86,42.69,12.88
2023-09-22 22:00:00,191.75,24.83,58.44,48.89
2023-09-22 23:00:00,151.04,21.07,41.86,12.4
2023-09-23 00:00:00,59.73,26.18,51.77,44.27
2023-09-23 01:00:00,119.86,28.39,63.48,40.73
2023-09-23 02:00:00,86.04,15.53,52.38,25.03
2023-09-23 03:00:00,120.47,24.32,67.42,10.75
2023-09-23 04:00:00,118.32,16.15,72.88,10.24
2023-09-23 05:00:00,137.32,18.73,56.82,18.16
2023-09-23 06:00:00,103.52,26.21,76.01,29.76
2023-09-23 07:00:00,74.64,32.32,43.19,28.32
2023-09-23 08:00:00,125.56,32.66,73.6,33.41
2023-09-23 09:00:00,174.53,16.4,73.14,40.88
2023-09-23 10:00:00,149.6,23.38,52.88,25.09
2023-09-23 11:00:00,100.76,26.66,51.95,16.41
2023-09-23 12:00:00,190.33,17.94,52.2,42.0
2023-09-23 13:00:00,186.83,30.31,72.46,23.31
2023-09-23 14:00:00,81.4,29.88,73.27,21.48
2023-09-23 15:00:00,55.91,33.07,53.19,40.57
2023-09-23 16:00:00,161.2,15.17,63.7,47.37
2023-09-23 17:00:00,174.14,19.33,45.56,46.6
2023-09-23 18:00:00,195.18,31.54,58.75,15.5
2023-09-23 19:00:00,183.48,28.41,79.95,30.13
2023-09-23 20:00:00,140.08,32.89,46.35,13.71
2023-09-23 21:00:00,129.51,16.14,77.9,48.44
2023-09-23 22:00:00,54.18,26.94,72.97,18.61
2023-09-23 23:00:00,87.0,26.38,78.89,17.9
2023-09-24 00:00:00,118.94,15.71,47.18,45.56
2023-09-24 01:00:00,144.28,25.27,48.54,48.71
2023-09-24 02:00:00,133.59,27.19,40.67,37.91
2023-09-24 03:00:00,161.4,18.83,68.99,14.84
2023-09-24 04:00:00,91.97,20.47,65.76,29.43
2023-09-24 05:00:00,134.74,27.81,47.12,42.66
2023-09-24 06:00:00,63.22,24.37,71.65,32.9
2023-09-24 07:00:00,112.05,32.16,51.97,15.3
2023-09-24 08:00:00,162.52,21.85,45.4,16.88
2023-09-24 09:00:00,154.01,20.33,56.9,44.57
2023-09-24 10:00:00,198.6,34.7,43.64,31.08
2023-09-24 11:00:00,91.68,33.22,50.53,38.23
2023-09-24 12:00:00,124.73,15.58,54.85,24.92
2023-09-24 13:00:00,99.43,30.41,74.07,31.3
2023-09-24 14:00:00,116.09,17.21,71.7,49.08
2023-09-24 15:00:00,178.54,15.55,57.71,23.19
2023-09-24 16:00:00,152.63,20.47,68.98,36.99
2023-09-24 17:00:00,182.37,20.39,62.75,16.9
2023-09-24 18:00:00,80.53,31.39,53.63,14.87
2023-09-24 19:00:00,181.0,29.21,69.03,41.35
2023-09-24 20:00:00,58.96,34.63,67.34,43.76
2023-09-24 21:00:00,183.29,29.23,64.76,36.73
2023-09-24 22:00:00,99.36,23.37,64.72,16.33
2023-09-24 23:00:00,97.19,28.98,67.32,19.62
2023-09-25 00:00:00,126.81,34.99,55.38,46.45
2023-09-25 01:00:00,191.1,29.2,74.76,21.55
2023-09-25 02:00:00,57.17,30.23,46.49,42.75
2023-09-25 03:00:00,102.83,33.77,75.36,21.44
2023-09-25 04:00:00,178.49,17.27,53.69,47.58
2023-09-25 05:00:00,109.41,29.1,45.0,46.58
2023-09-25 06:00:00,79.87,32.02,64.0,11.73
2023-09-25 07:00:00,113.72,34.09,55.04,40.82
2023-09-25 08:00:00,107.83,19.22,72.62,16.78
2023-09-25 09:00:00,187.31,25.08,57.23,18.61
2023-09-25 10:00:00,164.29,28.61,66.74,28.39
2023-09-25 11:00:00,125.77,19.95,52.33,33.05
2023-09-25 12:00:00,198.26,27.01,48.38,23.03
2023-09-25 13:00:00,119.79,20.15,55.52,33.02
2023-09-25 14:00:00,58.74,21.67,64.27,16.83
2023-09-25 15:00:00,89.34,23.83,66.28,10.89
2023-09-25 16:00:00,115.41,25.58,63.13,32.85
2023-09-25 17:00:00,73.54,23.99,79.52,30.7
2023-09-25 18:00:00,192.13,24.86,67.64,37.59
2023-09-25 19:00:00,165.03,20.97,77.26,35.99
2023-09-25 20:00:00,90.24,18.18,44.72,45.9
2023-09-25 21:00:00,138.62,15.95,42.45,28.38
2023-09-25 22:00:00,158.22,18.92,52.44,10.33
2023-09-25 23:00:00,191.19,26.64,45.46,35.23
2023-09-26 00:00:00,182.25,30.72,61.03,37.01
2023-09-26 01:00:00,127.28,18.38,60.76,30.86
2023-09-26 02:00:00,166.2,17.17,63.0,37.57
2023-09-26 03:00:00,134.32,29.99,69.81,22.94
2023-09-26 04:00:00,132.91,21.1,78.85,15.95
2023-09-26 05:00:00,67.21,34.03,75.13,36.58
2023-09-26 06:00:00,68.92,29.29,44.73,19.81
2023-09-26 07:00:00,129.43,21.54,53.54,28.25
2023-09-26 08:00:00,90.33,20.79,50.23,29.66
2023-09-26 09:00:00,53.16,25.47,47.07,29.09
2023-09-26 10:00:00,158.43,16.58,61.79,33.94
2023-09-26 11:00:00,54.87,17.35,62.13,11.18
2023-09-26 12:00:00,139.29,18.52,49.09,49.59
2023-09-26 13:00:00,130.88,30.49,68.48,38.65
2023-09-26 14:00:00,195.32,25.28,69.32,27.02
2023-09-26 15:00:00,122.63,15.21,40.84,17.65
2023-09-26 16:00:00,59.54,28.47,55.83,13.21
2023-09-26 17:00:00,132.75,23.47,75.61,36.89
2023-09-26 18:00:00,176.16,25.22,60.81,22.68
2023-09-26 19:00:00,199.53,19.28,53.91,19.18
2023-09-26 20:00:00,114.55,26.04,50.15,25.2
2023-09-26 21:00:00,98.04,34.58,49.73,33.72
2023-09-26 22:00:00,186.0,16.47,43.99,36.87
2023-09-26 23:00:00,78.69,20.68,72.69,35.81
2023-09-27 00:00:00,142.31,19.86,43.47,44.53
2023-09-27 01:00:00,110.86,19.97,51.69,18.75
2023-09-27 02:00:00,56.16,22.57,41.83,35.47
2023-09-27 03:00:00,102.09,31.36,71.26,14.04
2023-09-27 04:00:00,89.78,33.26,41.57,31.92
2023-09-27 05:00:00,152.91,19.04,52.33,33.36
2023-09-27 06:00:00,192.32,25.86,62.93,18.65
2023-09-27 07:00:00,90.21,27.74,56.38,25.67
2023-09-27 08:00:00,171.72,25.44,51.29,43.09
2023-09-27 09:00:00,58.3,23.68,51.01,15.94
2023-09-27 10:00:00,130.72,18.84,71.91,27.38
2023-09-27 11:00:00,60.58,24.76,78.96,47.31
2023-09-27 12:00:00,190.1,23.02,53.92,30.16
2023-09-27 13:00:00,164.95,30.91,41.57,39.01
2023-09-27 14:00:00,148.69,30.27,41.46,43.07
2023-09-27 15:00:00,173.58,17.68,70.37,18.15
2023-09-27 16:00:00,147.13,16.77,62.09,18.73
2023-09-27 17:00:00,195.34,33.16,71.34,40.34
2023-09-27 18:00:00,157.09,25.71,67.9,40.13
2023-09-27 19:00:00,188.7,32.16,76.3,12.41
2023-09-27 20:00:00,127.57,16.16,75.43,22.9
2023-09-27 21:00:00,67.56,25.53,71.53,25.94
2023-09-27 22:00:00,129.23,25.79,59.01,43.16
2023-09-27 23:00:00,69.03,32.21,52.33,26.87
2023-09-28 00:00:00,138.87,16.95,60.28,47.04
2023-09-28 01:00:00,122.37,19.81,60.08,49.86
2023-09-28 02:00:00,143.39,23.13,64.41,41.23
2023-09-28 03:00:00,51.51,32.32,47.44,36.66
2023-09-28 04:00:00,79.23,33.78,66.22,25.68
2023-09-28 05:00:00,123.7,34.85,58.26,12.68
2023-09-28 06:00:00,192.58,34.18,64.81,32.93
2023-09-28 07:00:00,107.54,15.12,49.58,24.47
2023-09-28 08:00:00,113.66,15.95,57.38,24.04
2023-09-28 09:00:00,157.2,17.95,48.41,37.51
2023-09-28 10:00:00,140.57,21.98,75.01,28.55
2023-09-28 11:00:00,94.84,31.6,59.52,40.08
2023-09-28 12:00:00,111.62,32.85,49.0,25.93
2023-09-28 13:00:00,82.65,18.74,41.65,16.03
2023-09-28 14:00:00,194.9,27.39,67.03,28.45
2023-09-28 15:00:00,69.6,33.35,48.59,48.04
2023-09-28 16:00:00,105.78,24.27,79.58,42.06
2023-09-28 17:00:00,53.88,17.07,61.35,18.23
2023-09-28 18:00:00,83.27,24.16,51.56,25.65
2023-09-28 19:00:00,167.07,22.52,66.31,47.11
2023-09-28 20:00:00,80.18,26.55,51.01,14.95
2023-09-28 21:00:00,62.01,23.77,72.81,20.16
2023-09-28 22:00:00,121.17,15.35,52.33,20.49
2023-09-28 23:00:00,51.5,34.88,79.53,32.84
2023-09-29 00:00:00,62.71,25.87,64.21,26.43
2023-09-29 01:00:00,171.14,24.47,73.78,13.19
2023-09-29 02:00:00,165.72,34.09,42.91,35.17
2023-09-29 03:00:00,187.27,18.12,53.93,13.96
2023-09-29 04:00:00,178.18,18.78,69.5,34.26
2023-09-29 05:00:00,152.48,31.16,66.2,30.28
2023-09-29 06:00:00,57.85,20.22,47.77,29.75
2023-09-29 07:00:00,167.43,30.98,54.25,12.7
2023-09-29 08:00:00,176.83,20.43,50.54,35.57
2023-09-29 09:00:00,169.86,15.66,64.53,27.25
2023-09-29 10:00:00,126.27,25.34,53.78,26.44
2023-09-29 11:00:00,84.94,18.93,52.36,33.86
2023-09-29 12:00:00,176.8,30.16,48.3,34.25
2023-09-29 13:00:00,159.07,27.82,56.36,10.6
2023-09-29 14:00:00,197.11,33.47,47.82,15.01
2023-09-29 15:00:00,73.35,30.66,78.5,19.46
2023-09-29 16:00:00,83.85,18.62,46.18,37.12
2023-09-29 17:00:00,81.77,31.0,76.53,33.07
2023-09-29 18:00:00,168.88,27.83,57.14,40.31
2023-09-29 19:00:00,78.04,28.38,55.11,39.62
2023-09-29 20:00:00,60.0,31.65,49.25,44.13
2023-09-29 21:00:00,199.78,26.48,65.43,25.07
2023-09-29 22:00:00,53.72,24.32,67.42,23.8
2023-09-29 23:00:00,175.29,27.73,58.7,43.24
2023-09-30 00:00:00,104.81,20.96,42.23,19.5
2023-09-30 01:00:00,176.24,18.65,76.74,28.45
2023-09-30 02:00:00,133.19,27.33,79.21,17.77
2023-09-30 03:00:00,185.24,19.68,57.24,46.55
2023-09-30 04:00:00,188.93,16.6,64.55,26.31
2023-09-30 05:00:00,51.36,15.01,58.01,18.5
2023-09-30 06:00:00,61.31,27.17,52.88,37.68
2023-09-30 07:00:00,87.55,22.24,43.09,19.79
2023-09-30 08:00:00,150.4,30.05,58.24,47.74
2023-09-30 09:00:00,183.24,22.5,72.74,24.7
2023-09-30 10:00:00,118.99,24.72,40.68,36.59
2023-09-30 11:00:00,141.05,23.14,63.28,23.81
2023-09-30 12:00:00,78.27,28.01,75.23,42.29
2023-09-30 13:00:00,170.75,22.12,48.7,45.88
2023-09-30 14:00:00,195.1,34.28,47.33,41.52
2023-09-30 15:00:00,90.29,33.72,70.89,43.94
2023-09-30 16:00:00,124.22,31.96,50.2,14.08
2023-09-30 17:00:00,62.92,33.41,47.68,46.96
2023-09-30 18:00:00,133.87,23.98,55.12,34.97
2023-09-30 19:00:00,125.42,25.73,55.7,44.77
2023-09-30 20:00:00,71.67,29.84,74.96,37.38
2023-09-30 21:00:00,116.31,28.92,64.74,18.07
2023-09-30 22:00:00,100.12,32.81,56.24,34.38
2023-09-30 23:00:00,128.27,29.33,61.38,13.64
2023-10-01 00:00:00,137.85,34.96,78.16,37.83
2023-10-01 01:00:00,51.27,21.97,44.53,26.36
2023-10-01 02:00:00,164.15,31.66,48.31,16.07
2023-10-01 03:00:00,156.95,28.95,78.5,49.17
2023-10-01 04:00:00,104.94,28.83,78.29,46.04
2023-10-01 05:00:00,57.94,21.52,47.09,45.74
2023-10-01 06:00:00,163.24,30.71,45.8,41.55
2023-10-01 07:00:00,193.28,33.01,56.84,37.68
2023-10-01 08:00:00,86.02,19.37,41.99,36.2
2023-10-01 09:00:00,98.53,27.51,66.2,14.24
2023-10-01 10:00:00,77.57,22.84,43.1,46.02
2023-10-01 11:00:00,136.54,34.79,42.32,45.25
2023-10-01 12:00:00,73.23,24.58,59.41,39.91
2023-10-01 13:00:00,103.43,19.57,78.31,47.09
2023-10-01 14:00:00,154.55,22.64,57.07,32.12
2023-10-01 15:00:00,134.02,28.08,54.26,27.91
2023-10-01 16:00:00,107.97,16.52,79.92,48.72
2023-10-01 17:00:00,113.04,27.07,61.28,28.57
2023-10-01 18:00:00,134.32,33.62,55.01,35.65
2023-10-01 19:00:00,50.88,32.01,55.43,24.92
2023-10-01 20:00:00,61.78,16.35,47.8,35.45
2023-10-01 21:00:00,182.19,34.87,60.49,38.8
2023-10-01 22:00:00,61.68,28.97,57.55,34.99
2023-10-01 23:00:00,156.02,18.25,50.83,30.58
2023-10-02 00:00:00,188.01,15.25,46.42,22.0
2023-10-02 01:00:00,90.6,18.43,52.45,35.75
2023-10-02 02:00:00,105.57,31.76,60.35,46.34
2023-10-02 03:00:00,135.34,15.43,42.33,10.28
2023-10-02 04:00:00,182.26,19.66,46.15,15.36
2023-10-02 05:00:00,191.29,30.15,77.91,14.79
2023-10-02 06:00:00,160.93,26.72,61.71,46.93
2023-10-02 07:00:00,62.99,30.65,42.54,36.51
2023-10-02 08:00:00,150.37,29.92,67.72,48.07
2023-10-02 09:00:00,111.55,16.01,42.47,33.31
2023-10-02 10:00:00,120.61,32.85,69.55,28.47
2023-10-02 11:00:00,57.37,19.54,70.0,41.69
2023-10-02 12:00:00,78.66,26.07,66.04,16.44
2023-10-02 13:00:00,168.58,27.89,69.29,25.25
2023-10-02 14:00:00,118.09,18.37,43.52,28.65
2023-10-02 15:00:00,95.25,34.52,69.07,21.94
2023-10-02 16:00:00,107.6,24.76,45.47,24.85
2023-10-02 17:00:00,178.16,16.15,53.58,13.12
2023-10-02 18:00:00,162.35,33.75,77.71,17.92
2023-10-02 19:00:00,90.85,26.73,60.12,23.42
2023-10-02 20:00:00,67.63,28.98,78.7,41.84
2023-10-02 21:00:00,87.8,25.5,43.56,17.3
2023-10-02 22:00:00,188.11,31.69,59.1,23.87
2023-10-02 23:00:00,137.24,15.66,42.5,12.6
2023-10-03 00:00:00,130.02,20.37,65.21,32.28
2023-10-03 01:00:00,139.46,24.39,43.15,34.45
2023-10-03 02:00:00,104.9,16.53,47.01,44.62
2023-10-03 03:00:00,171.07,29.12,50.35,42.76
2023-10-03 04:00:00,128.49,22.87,69.95,21.42
2023-10-03 05:00:00,67.51,20.45,46.56,15.48
2023-10-03 06:00:00,69.36,15.07,73.87,16.24
2023-10-03 07:00:00,130.53,29.4,45.28,48.76
2023-10-03 08:00:00,190.49,31.68,41.41,36.93
2023-10-03 09:00:00,96.25,22.9,55.8,11.7
2023-10-03 10:00:00,180.43,26.28,79.18,15.47
2023-10-03 11:00:00,164.61,19.55,44.41,29.43
2023-10-03 12:00:00,87.17,27.44,44.07,18.31
2023-10-03 13:00:00,55.45,15.24,70.05,42.15
2023-10-03 14:00:00,65.28,24.77,52.49,32.93
2023-10-03 15:00:00,159.27,27.88,68.69,34.51
2023-10-03 16:00:00,79.95,33.36,48.0,28.51
2023-10-03 17:00:00,105.69,22.63,58.4,20.24
2023-10-03 18:00:00,125.25,30.3,50.61,33.58
2023-10-03 19:00:00,158.82,26.95,58.06,38.68
2023-10-03 20:00:00,66.98,33.54,70.76,24.84
2023-10-03 21:00:00,110.95,22.97,70.48,30.2
2023-10-03 22:00:00,122.76,21.38,60.63,43.59
2023-10-03 23:00:00,131.12,32.74,77.13,15.95
2023-10-04 00:00:00,172.75,15.98,50.55,31.81
2023-10-04 01:00:00,75.75,17.73,49.61,23.94
2023-10-04 02:00:00,171.17,16.65,64.55,38.11
2023-10-04 03:00:00,153.93,31.86,64.85,10.75
2023-10-04 04:00:00,133.38,15.21,41.86,36.82
2023-10-04 05:00:00,154.93,32.23,64.31,14.12
2023-10-04 06:00:00,111.8,24.03,54.98,12.59
2023-10-04 07:00:00,70.76,15.08,69.9,38.98
2023-10-04 08:00:00,149.86,23.03,72.32,35.61
2023-10-04 09:00:00,128.7,18.74,62.09,45.8
2023-10-04 10:00:00,145.91,27.49,40.07,30.79
2023-10-04 11:00:00,100.7,28.59,65.45,31.2
2023-10-04 12:00:00,186.03,24.75,69.96,38.28
2023-10-04 13:00:00,138.11,15.81,49.96,22.94
2023-10-04 14:00:00,62.81,28.12,58.59,11.48
2023-10-04 15:00:00,117.47,31.84,78.63,19.2
2023-10-04 16:00:00,163.45,29.41,51.92,19.52
2023-10-04 17:00:00,169.12,31.6,48.93,23.43
2023-10-04 18:00:00,124.19,19.01,48.43,47.74
2023-10-04 19:00:00,184.21,32.78,62.35,42.19
2023-10-04 20:00:00,90.15,21.44,77.99,47.44
2023-10-04 21:00:00,111.59,15.27,64.35,49.94
2023-10-04 22:00:00,184.79,31.87,52.13,27.35
2023-10-04 23:00:00,184.44,33.84,65.54,19.08
2023-10-05 00:00:00,152.86,28.11,64.99,32.4
2023-10-05 01:00:00,178.85,19.63,63.88,45.25
2023-10-05 02:00:00,63.32,20.03,46.38,28.63
2023-10-05 03:00:00,179.75,24.33,65.38,30.22
2023-10-05 04:00:00,98.09,32.96,57.21,15.38
2023-10-05 05:00:00,76.75,17.99,40.74,26.82
2023-10-05 06:00:00,85.91,31.52,61.59,25.48
2023-10-05 07:00:00,112.7,20.83,79.57,24.07
2023-10-05 08:00:00,87.68,31.17,53.99,45.49
2023-10-05 09:00:00,98.09,33.41,78.62,12.37
2023-10-05 10:00:00,70.25,23.55,43.85,48.89
2023-10-05 11:00:00,94.43,22.3,69.3,10.33
2023-10-05 12:00:00,135.84,31.04,44.57,47.82
2023-10-05 13:00:00,116.28,25.59,50.94,31.92
2023-10-05 14:00:00,102.01,28.69,62.83,38.1
2023-10-05 15:00:00,161.97,27.46,63.71,17.49
2023-10-05 16:00:00,184.03,18.06,71.01,36.17
2023-10-05 17:00:00,163.52,31.9,64.61,45.28
2023-10-05 18:00:00,99.8,18.92,63.74,15.58
2023-10-05 19:00:00,161.67,33.65,76.49,15.08
2023-10-05 20:00:00,72.8,20.01,58.09,22.16
2023-10-05 21:00:00,69.55,29.68,49.01,16.47
2023-10-05 22:00:00,101.84,20.69,46.47,14.43
2023-10-05 23:00:00,171.16,21.36,56.0,37.13
2023-10-06 00:00:00,86.95,21.2,68.51,18.55
2023-10-06 01:00:00,59.49,29.96,41.7,36.68
2023-10-06 02:00:00,69.76,26.14,45.16,44.48
2023-10-06 03:00:00,178.81,32.66,44.24,36.08
2023-10-06 04:00:00,145.07,21.15,63.41,14.77
2023-10-06 05:00:00,87.98,28.84,49.71,32.94
